2000,Brazil,140,27,64,19,2
2000,Burundi,516,250,2442,935,3
2000,Cambodia (Kampuchea),811,4,4,4,1
2000,Cameroon,471,4,2,2,1
2000,Canada,20,8,23,0,1
2000,Central African Republic,482,1,6,0,1
2000,Chad,483,14,1070,5,3
2000,Colombia,100,1334,4388,2216,3
2000,DR Congo (Zaire),490,115,3055,704,3
2000,Egypt,651,4,5,0,2
2000,Eritrea,531,10,1793,1,2
2000,Ethiopia,530,77,48666,0,3
2000,Ghana,452,1,30,0,1
2000,Guatemala,90,1,0,0,1
2000,Guinea,438,26,256,124,3
2000,Guinea-Bissau,404,2,0,0,1
2000,Honduras,91,1,6,0,1
2000,India,750,1534,4103,1175,3
2000,Indonesia,850,157,917,135,3
2000,Iran,630,21,41,1,2
2000,Iraq,645,11,193,8,3
2000,Israel,666,60,109,14,2
2000,Ivory Coast,437,6,132,101,2
2000,Kenya,501,18,261,11,2
2000,Kyrgyzstan,703,17,174,0,1
2000,Laos,812,2,7,2,2
2000,Lebanon,660,33,59,7,3
2000,Liberia,450,5,101,44,2
2000,Myanmar (Burma),775,173,748,465,3
2000,Namibia,565,15,60,6,2
2000,Nepal,790,186,365,105,2
2000,Nigeria,475,30,2104,42,2
2000,North Macedonia,343,1,3,0,1
2000,Pakistan,770,27,59,56,1
2000,Papua New Guinea,910,2,13,3,1
2000,Peru,135,4,5,0,1
2000,Philippines,840,171,1761,216,2
2000,Russia (Soviet Union),365,176,4333,1429,2
2000,Senegal,433,23,56,20,2
2000,Sierra Leone,451,59,856,546,2
2000,Somalia,520,27,185,6,2
2000,South Africa,560,1,0,0,1
2000,Spain,230,15,20,2,1
2000,Sri Lanka,780,177,2569,69,2
2000,Sudan,625,71,3537,369,3
2000,Tajikistan,702,2,46,0,1
2000,Thailand,800,1,8,0,1
2000,Turkey,640,33,153,0,1
2000,Uganda,500,116,1238,181,3
2000,United Kingdom,200,1,1,1,1
2000,Uzbekistan,704,16,297,0,1
2000,Venezuela,101,40,27,27,1
